"Notes","Residence County","Residence County Code","MMWR Week","MMWR Week Code",Deaths,Population,Crude Rate
"Total","Aurora County, SD","46003",,,220,Not Applicable,Not Applicable
,"Beadle County, SD","46005","2020 Week 41 ending October 10, 2020","2020/41",10,Not Applicable,Not Applicable
,"Beadle County, SD","46005","2020 Week 46 ending November 14, 2020","2020/46",14,Not Applicable,Not Applicable
"Total","Beadle County, SD","46005",,,960,Not Applicable,Not Applicable
"Total","Bennett County, SD","46007",,,216,Not Applicable,Not Applicable
,"Bon Homme County, SD","46009","2020 Week 45 ending November 07, 2020","2020/45",12,Not Applicable,Not Applicable
"Total","Bon Homme County, SD","46009",,,507,Not Applicable,Not Applicable
,"Brookings County, SD","46011","2020 Week 46 ending November 14, 2020","2020/46",12,Not Applicable,Not Applicable
,"Brookings County, SD","46011","2022 Week 05 ending February 05, 2022 (provisional)","2022/05",11,Not Applicable,Not Applicable
,"Brookings County, SD","46011","2022 Week 06 ending February 12, 2022 (provisional)","2022/06",12,Not Applicable,Not Applicable
"Total","Brookings County, SD","46011",,,1194,Not Applicable,Not Applicable
,"Brown County, SD","46013","2018 Week 04 ending January 27, 2018","2018/04",11,Not Applicable,Not Applicable
,"Brown County, SD","46013","2018 Week 05 ending February 03, 2018","2018/05",11,Not Applicable,Not Applicable
,"Brown County, SD","46013","2018 Week 07 ending February 17, 2018","2018/07",11,Not Applicable,Not Applicable
,"Brown County, SD","46013","2018 Week 08 ending February 24, 2018","2018/08",10,Not Applicable,Not Applicable
,"Brown County, SD","46013","2018 Week 09 ending March 03, 2018","2018/09",14,Not Applicable,Not Applicable
,"Brown County, SD","46013","2018 Week 14 ending April 07, 2018","2018/14",14,Not Applicable,Not Applicable
,"Brown County, SD","46013","2018 Week 28 ending July 14, 2018","2018/28",10,Not Applicable,Not Applicable
,"Brown County, SD","46013","2018 Week 37 ending September 15, 2018","2018/37",10,Not Applicable,Not Applicable
,"Brown County, SD","46013","2018 Week 43 ending October 27, 2018","2018/43",12,Not Applicable,Not Applicable
,"Brown County, SD","46013","2018 Week 49 ending December 08, 2018","2018/49",11,Not Applicable,Not Applicable
,"Brown County, SD","46013","2019 Week 01 ending January 05, 2019","2019/01",11,Not Applicable,Not Applicable
,"Brown County, SD","46013","2019 Week 20 ending May 18, 2019","2019/20",10,Not Applicable,Not Applicable
,"Brown County, SD","46013","2019 Week 38 ending September 21, 2019","2019/38",10,Not Applicable,Not Applicable
,"Brown County, SD","46013","2019 Week 45 ending November 09, 2019","2019/45",12,Not Applicable,Not Applicable
,"Brown County, SD","46013","2020 Week 01 ending January 04, 2020","2020/01",12,Not Applicable,Not Applicable
,"Brown County, SD","46013","2020 Week 03 ending January 18, 2020","2020/03",11,Not Applicable,Not Applicable
,"Brown County, SD","46013","2020 Week 04 ending January 25, 2020","2020/04",11,Not Applicable,Not Applicable
,"Brown County, SD","46013","2020 Week 06 ending February 08, 2020","2020/06",10,Not Applicable,Not Applicable
,"Brown County, SD","46013","2020 Week 11 ending March 14, 2020","2020/11",16,Not Applicable,Not Applicable
,"Brown County, SD","46013","2020 Week 12 ending March 21, 2020","2020/12",10,Not Applicable,Not Applicable
,"Brown County, SD","46013","2020 Week 13 ending March 28, 2020","2020/13",10,Not Applicable,Not Applicable
,"Brown County, SD","46013","2020 Week 24 ending June 13, 2020","2020/24",10,Not Applicable,Not Applicable
,"Brown County, SD","46013","2020 Week 32 ending August 08, 2020","2020/32",10,Not Applicable,Not Applicable
,"Brown County, SD","46013","2020 Week 35 ending August 29, 2020","2020/35",11,Not Applicable,Not Applicable
,"Brown County, SD","46013","2020 Week 40 ending October 03, 2020","2020/40",10,Not Applicable,Not Applicable
,"Brown County, SD","46013","2020 Week 44 ending October 31, 2020","2020/44",10,Not Applicable,Not Applicable
,"Brown County, SD","46013","2020 Week 45 ending November 07, 2020","2020/45",13,Not Applicable,Not Applicable
,"Brown County, SD","46013","2020 Week 46 ending November 14, 2020","2020/46",19,Not Applicable,Not Applicable
,"Brown County, SD","46013","2020 Week 47 ending November 21, 2020","2020/47",13,Not Applicable,Not Applicable
,"Brown County, SD","46013","2020 Week 48 ending November 28, 2020","2020/48",13,Not Applicable,Not Applicable
,"Brown County, SD","46013","2020 Week 49 ending December 05, 2020","2020/49",17,Not Applicable,Not Applicable
,"Brown County, SD","46013","2020 Week 50 ending December 12, 2020","2020/50",22,Not Applicable,Not Applicable
,"Brown County, SD","46013","2020 Week 51 ending December 19, 2020","2020/51",18,Not Applicable,Not Applicable
,"Brown County, SD","46013","2020 Week 52 ending December 26, 2020","2020/52",11,Not Applicable,Not Applicable
,"Brown County, SD","46013","2021 Week 01 ending January 09, 2021","2021/01",15,Not Applicable,Not Applicable
,"Brown County, SD","46013","2021 Week 04 ending January 30, 2021","2021/04",10,Not Applicable,Not Applicable
,"Brown County, SD","46013","2021 Week 05 ending February 06, 2021","2021/05",13,Not Applicable,Not Applicable
,"Brown County, SD","46013","2021 Week 18 ending May 08, 2021","2021/18",10,Not Applicable,Not Applicable
,"Brown County, SD","46013","2021 Week 27 ending July 10, 2021","2021/27",11,Not Applicable,Not Applicable
,"Brown County, SD","46013","2021 Week 46 ending November 20, 2021","2021/46",12,Not Applicable,Not Applicable
,"Brown County, SD","46013","2021 Week 47 ending November 27, 2021","2021/47",13,Not Applicable,Not Applicable
,"Brown County, SD","46013","2021 Week 49 ending December 11, 2021","2021/49",13,Not Applicable,Not Applicable
,"Brown County, SD","46013","2022 Week 08 ending February 26, 2022 (provisional)","2022/08",10,Not Applicable,Not Applicable
,"Brown County, SD","46013","2022 Week 12 ending March 26, 2022 (provisional)","2022/12",11,Not Applicable,Not Applicable
,"Brown County, SD","46013","2022 Week 17 ending April 30, 2022 (provisional)","2022/17",10,Not Applicable,Not Applicable
,"Brown County, SD","46013","2022 Week 23 ending June 11, 2022 (provisional)","2022/23",13,Not Applicable,Not Applicable
,"Brown County, SD","46013","2022 Week 28 ending July 16, 2022 (provisional)","2022/28",10,Not Applicable,Not Applicable
,"Brown County, SD","46013","2022 Week 40 ending October 08, 2022 (provisional)","2022/40",10,Not Applicable,Not Applicable
,"Brown County, SD","46013","2022 Week 42 ending October 22, 2022 (provisional)","2022/42",16,Not Applicable,Not Applicable
,"Brown County, SD","46013","2022 Week 44 ending November 05, 2022 (provisional)","2022/44",17,Not Applicable,Not Applicable
,"Brown County, SD","46013","2022 Week 46 ending November 19, 2022 (provisional)","2022/46",10,Not Applicable,Not Applicable
,"Brown County, SD","46013","2022 Week 51 ending December 24, 2022 (provisional)","2022/51",10,Not Applicable,Not Applicable
,"Brown County, SD","46013","2023 Week 01 ending January 07, 2023 (provisional)","2023/01",12,Not Applicable,Not Applicable
,"Brown County, SD","46013","2023 Week 05 ending February 04, 2023 (provisional)","2023/05",13,Not Applicable,Not Applicable
,"Brown County, SD","46013","2023 Week 10 ending March 11, 2023 (provisional)","2023/10",13,Not Applicable,Not Applicable
,"Brown County, SD","46013","2023 Week 13 ending April 01, 2023 (provisional)","2023/13",13,Not Applicable,Not Applicable
,"Brown County, SD","46013","2023 Week 15 ending April 15, 2023 (provisional)","2023/15",11,Not Applicable,Not Applicable
,"Brown County, SD","46013","2023 Week 19 ending May 13, 2023 (provisional)","2023/19",12,Not Applicable,Not Applicable
"Total","Brown County, SD","46013",,,2122,Not Applicable,Not Applicable
"Total","Brule County, SD","46015",,,291,Not Applicable,Not Applicable
"Total","Buffalo County, SD","46017",,,176,Not Applicable,Not Applicable
"Total","Butte County, SD","46019",,,634,Not Applicable,Not Applicable
"Total","Campbell County, SD","46021",,,108,Not Applicable,Not Applicable
"Total","Charles Mix County, SD","46023",,,622,Not Applicable,Not Applicable
"Total","Clark County, SD","46025",,,223,Not Applicable,Not Applicable
"Total","Clay County, SD","46027",,,585,Not Applicable,Not Applicable
,"Codington County, SD","46029","2018 Week 43 ending October 27, 2018","2018/43",10,Not Applicable,Not Applicable
,"Codington County, SD","46029","2019 Week 42 ending October 19, 2019","2019/42",10,Not Applicable,Not Applicable
,"Codington County, SD","46029","2019 Week 47 ending November 23, 2019","2019/47",11,Not Applicable,Not Applicable
,"Codington County, SD","46029","2020 Week 07 ending February 15, 2020","2020/07",10,Not Applicable,Not Applicable
,"Codington County, SD","46029","2020 Week 08 ending February 22, 2020","2020/08",10,Not Applicable,Not Applicable
,"Codington County, SD","46029","2020 Week 12 ending March 21, 2020","2020/12",11,Not Applicable,Not Applicable
,"Codington County, SD","46029","2020 Week 16 ending April 18, 2020","2020/16",11,Not Applicable,Not Applicable
,"Codington County, SD","46029","2020 Week 39 ending September 26, 2020","2020/39",12,Not Applicable,Not Applicable
,"Codington County, SD","46029","2020 Week 43 ending October 24, 2020","2020/43",11,Not Applicable,Not Applicable
,"Codington County, SD","46029","2020 Week 44 ending October 31, 2020","2020/44",11,Not Applicable,Not Applicable
,"Codington County, SD","46029","2020 Week 45 ending November 07, 2020","2020/45",16,Not Applicable,Not Applicable
,"Codington County, SD","46029","2020 Week 46 ending November 14, 2020","2020/46",14,Not Applicable,Not Applicable
,"Codington County, SD","46029","2020 Week 47 ending November 21, 2020","2020/47",14,Not Applicable,Not Applicable
,"Codington County, SD","46029","2020 Week 48 ending November 28, 2020","2020/48",15,Not Applicable,Not Applicable
,"Codington County, SD","46029","2020 Week 49 ending December 05, 2020","2020/49",11,Not Applicable,Not Applicable
,"Codington County, SD","46029","2020 Week 50 ending December 12, 2020","2020/50",10,Not Applicable,Not Applicable
,"Codington County, SD","46029","2021 Week 30 ending July 31, 2021","2021/30",11,Not Applicable,Not Applicable
,"Codington County, SD","46029","2021 Week 37 ending September 18, 2021","2021/37",11,Not Applicable,Not Applicable
,"Codington County, SD","46029","2021 Week 51 ending December 25, 2021","2021/51",10,Not Applicable,Not Applicable
,"Codington County, SD","46029","2022 Week 06 ending February 12, 2022 (provisional)","2022/06",10,Not Applicable,Not Applicable
,"Codington County, SD","46029","2022 Week 19 ending May 14, 2022 (provisional)","2022/19",10,Not Applicable,Not Applicable
,"Codington County, SD","46029","2022 Week 47 ending November 26, 2022 (provisional)","2022/47",10,Not Applicable,Not Applicable
,"Codington County, SD","46029","2022 Week 50 ending December 17, 2022 (provisional)","2022/50",11,Not Applicable,Not Applicable
,"Codington County, SD","46029","2023 Week 01 ending January 07, 2023 (provisional)","2023/01",11,Not Applicable,Not Applicable
,"Codington County, SD","46029","2023 Week 12 ending March 25, 2023 (provisional)","2023/12",10,Not Applicable,Not Applicable
,"Codington County, SD","46029","2023 Week 15 ending April 15, 2023 (provisional)","2023/15",11,Not Applicable,Not Applicable
,"Codington County, SD","46029","2023 Week 18 ending May 06, 2023 (provisional)","2023/18",10,Not Applicable,Not Applicable
"Total","Codington County, SD","46029",,,1567,Not Applicable,Not Applicable
"Total","Corson County, SD","46031",,,318,Not Applicable,Not Applicable
"Total","Custer County, SD","46033",,,555,Not Applicable,Not Applicable
,"Davison County, SD","46035","2018 Week 29 ending July 21, 2018","2018/29",10,Not Applicable,Not Applicable
,"Davison County, SD","46035","2019 Week 42 ending October 19, 2019","2019/42",10,Not Applicable,Not Applicable
,"Davison County, SD","46035","2020 Week 42 ending October 17, 2020","2020/42",10,Not Applicable,Not Applicable
,"Davison County, SD","46035","2020 Week 46 ending November 14, 2020","2020/46",16,Not Applicable,Not Applicable
,"Davison County, SD","46035","2020 Week 47 ending November 21, 2020","2020/47",16,Not Applicable,Not Applicable
,"Davison County, SD","46035","2020 Week 48 ending November 28, 2020","2020/48",13,Not Applicable,Not Applicable
,"Davison County, SD","46035","2021 Week 28 ending July 17, 2021","2021/28",10,Not Applicable,Not Applicable
,"Davison County, SD","46035","2022 Week 47 ending November 26, 2022 (provisional)","2022/47",13,Not Applicable,Not Applicable
,"Davison County, SD","46035","2022 Week 50 ending December 17, 2022 (provisional)","2022/50",12,Not Applicable,Not Applicable
"Total","Davison County, SD","46035",,,1275,Not Applicable,Not Applicable
"Total","Day County, SD","46037",,,455,Not Applicable,Not Applicable
"Total","Deuel County, SD","46039",,,258,Not Applicable,Not Applicable
"Total","Dewey County, SD","46041",,,384,Not Applicable,Not Applicable
"Total","Douglas County, SD","46043",,,235,Not Applicable,Not Applicable
"Total","Edmunds County, SD","46045",,,225,Not Applicable,Not Applicable
"Total","Fall River County, SD","46047",,,725,Not Applicable,Not Applicable
"Total","Faulk County, SD","46049",,,205,Not Applicable,Not Applicable
"Total","Grant County, SD","46051",,,549,Not Applicable,Not Applicable
"Total","Gregory County, SD","46053",,,349,Not Applicable,Not Applicable
"Total","Haakon County, SD","46055",,,139,Not Applicable,Not Applicable
,"Hamlin County, SD","46057","2020 Week 48 ending November 28, 2020","2020/48",11,Not Applicable,Not Applicable
"Total","Hamlin County, SD","46057",,,370,Not Applicable,Not Applicable
"Total","Hand County, SD","46059",,,275,Not Applicable,Not Applicable
"Total","Hanson County, SD","46061",,,131,Not Applicable,Not Applicable
"Total","Harding County, SD","46063",,,43,Not Applicable,Not Applicable
,"Hughes County, SD","46065","2020 Week 45 ending November 07, 2020","2020/45",10,Not Applicable,Not Applicable
,"Hughes County, SD","46065","2020 Week 46 ending November 14, 2020","2020/46",11,Not Applicable,Not Applicable
"Total","Hughes County, SD","46065",,,1028,Not Applicable,Not Applicable
"Total","Hutchinson County, SD","46067",,,604,Not Applicable,Not Applicable
"Total","Hyde County, SD","46069",,,127,Not Applicable,Not Applicable
"Total","Jackson County, SD","46071",,,216,Not Applicable,Not Applicable
"Total","Jerauld County, SD","46073",,,259,Not Applicable,Not Applicable
"Total","Jones County, SD","46075",,,56,Not Applicable,Not Applicable
"Total","Kingsbury County, SD","46077",,,364,Not Applicable,Not Applicable
"Total","Lake County, SD","46079",,,593,Not Applicable,Not Applicable
,"Lawrence County, SD","46081","2018 Week 34 ending August 25, 2018","2018/34",10,Not Applicable,Not Applicable
,"Lawrence County, SD","46081","2019 Week 14 ending April 06, 2019","2019/14",10,Not Applicable,Not Applicable
,"Lawrence County, SD","46081","2020 Week 45 ending November 07, 2020","2020/45",12,Not Applicable,Not Applicable
,"Lawrence County, SD","46081","2020 Week 46 ending November 14, 2020","2020/46",19,Not Applicable,Not Applicable
,"Lawrence County, SD","46081","2020 Week 49 ending December 05, 2020","2020/49",13,Not Applicable,Not Applicable
,"Lawrence County, SD","46081","2021 Week 14 ending April 10, 2021","2021/14",10,Not Applicable,Not Applicable
,"Lawrence County, SD","46081","2021 Week 29 ending July 24, 2021","2021/29",10,Not Applicable,Not Applicable
,"Lawrence County, SD","46081","2021 Week 46 ending November 20, 2021","2021/46",10,Not Applicable,Not Applicable
,"Lawrence County, SD","46081","2021 Week 47 ending November 27, 2021","2021/47",12,Not Applicable,Not Applicable
,"Lawrence County, SD","46081","2022 Week 27 ending July 09, 2022 (provisional)","2022/27",13,Not Applicable,Not Applicable
"Total","Lawrence County, SD","46081",,,1460,Not Applicable,Not Applicable
,"Lincoln County, SD","46083","2018 Week 18 ending May 05, 2018","2018/18",10,Not Applicable,Not Applicable
,"Lincoln County, SD","46083","2018 Week 44 ending November 03, 2018","2018/44",12,Not Applicable,Not Applicable
,"Lincoln County, SD","46083","2019 Week 31 ending August 03, 2019","2019/31",12,Not Applicable,Not Applicable
,"Lincoln County, SD","46083","2019 Week 46 ending November 16, 2019","2019/46",12,Not Applicable,Not Applicable
,"Lincoln County, SD","46083","2019 Week 50 ending December 14, 2019","2019/50",10,Not Applicable,Not Applicable
,"Lincoln County, SD","46083","2020 Week 02 ending January 11, 2020","2020/02",11,Not Applicable,Not Applicable
,"Lincoln County, SD","46083","2020 Week 10 ending March 07, 2020","2020/10",13,Not Applicable,Not Applicable
,"Lincoln County, SD","46083","2020 Week 40 ending October 03, 2020","2020/40",14,Not Applicable,Not Applicable
,"Lincoln County, SD","46083","2020 Week 43 ending October 24, 2020","2020/43",11,Not Applicable,Not Applicable
,"Lincoln County, SD","46083","2020 Week 44 ending October 31, 2020","2020/44",10,Not Applicable,Not Applicable
,"Lincoln County, SD","46083","2020 Week 45 ending November 07, 2020","2020/45",19,Not Applicable,Not Applicable
,"Lincoln County, SD","46083","2020 Week 46 ending November 14, 2020","2020/46",14,Not Applicable,Not Applicable
,"Lincoln County, SD","46083","2020 Week 47 ending November 21, 2020","2020/47",11,Not Applicable,Not Applicable
,"Lincoln County, SD","46083","2020 Week 48 ending November 28, 2020","2020/48",11,Not Applicable,Not Applicable
,"Lincoln County, SD","46083","2020 Week 51 ending December 19, 2020","2020/51",11,Not Applicable,Not Applicable
,"Lincoln County, SD","46083","2021 Week 05 ending February 06, 2021","2021/05",12,Not Applicable,Not Applicable
,"Lincoln County, SD","46083","2021 Week 21 ending May 29, 2021","2021/21",11,Not Applicable,Not Applicable
,"Lincoln County, SD","46083","2021 Week 25 ending June 26, 2021","2021/25",10,Not Applicable,Not Applicable
,"Lincoln County, SD","46083","2021 Week 34 ending August 28, 2021","2021/34",12,Not Applicable,Not Applicable
,"Lincoln County, SD","46083","2021 Week 40 ending October 09, 2021","2021/40",11,Not Applicable,Not Applicable
,"Lincoln County, SD","46083","2021 Week 51 ending December 25, 2021","2021/51",10,Not Applicable,Not Applicable
,"Lincoln County, SD","46083","2022 Week 02 ending January 15, 2022 (provisional)","2022/02",11,Not Applicable,Not Applicable
,"Lincoln County, SD","46083","2022 Week 04 ending January 29, 2022 (provisional)","2022/04",11,Not Applicable,Not Applicable
,"Lincoln County, SD","46083","2022 Week 06 ending February 12, 2022 (provisional)","2022/06",13,Not Applicable,Not Applicable
,"Lincoln County, SD","46083","2022 Week 07 ending February 19, 2022 (provisional)","2022/07",12,Not Applicable,Not Applicable
,"Lincoln County, SD","46083","2022 Week 12 ending March 26, 2022 (provisional)","2022/12",12,Not Applicable,Not Applicable
,"Lincoln County, SD","46083","2022 Week 13 ending April 02, 2022 (provisional)","2022/13",10,Not Applicable,Not Applicable
,"Lincoln County, SD","46083","2023 Week 06 ending February 11, 2023 (provisional)","2023/06",14,Not Applicable,Not Applicable
,"Lincoln County, SD","46083","2023 Week 14 ending April 08, 2023 (provisional)","2023/14",12,Not Applicable,Not Applicable
,"Lincoln County, SD","46083","2023 Week 19 ending May 13, 2023 (provisional)","2023/19",10,Not Applicable,Not Applicable
,"Lincoln County, SD","46083","2023 Week 24 ending June 17, 2023 (provisional)","2023/24",10,Not Applicable,Not Applicable
"Total","Lincoln County, SD","46083",,,1573,Not Applicable,Not Applicable
"Total","Lyman County, SD","46085",,,252,Not Applicable,Not Applicable
"Total","McCook County, SD","46087",,,408,Not Applicable,Not Applicable
"Total","McPherson County, SD","46089",,,198,Not Applicable,Not Applicable
"Total","Marshall County, SD","46091",,,260,Not Applicable,Not Applicable
,"Meade County, SD","46093","2019 Week 39 ending September 28, 2019","2019/39",10,Not Applicable,Not Applicable
,"Meade County, SD","46093","2022 Week 43 ending October 29, 2022 (provisional)","2022/43",11,Not Applicable,Not Applicable
,"Meade County, SD","46093","2023 Week 13 ending April 01, 2023 (provisional)","2023/13",10,Not Applicable,Not Applicable
,"Meade County, SD","46093","2023 Week 16 ending April 22, 2023 (provisional)","2023/16",10,Not Applicable,Not Applicable
,"Meade County, SD","46093","2023 Week 19 ending May 13, 2023 (provisional)","2023/19",10,Not Applicable,Not Applicable
"Total","Meade County, SD","46093",,,1329,Not Applicable,Not Applicable
"Total","Mellette County, SD","46095",,,169,Not Applicable,Not Applicable
"Total","Miner County, SD","46097",,,179,Not Applicable,Not Applicable
,"Minnehaha County, SD","46099","2018 Week 01 ending January 06, 2018","2018/01",41,Not Applicable,Not Applicable
,"Minnehaha County, SD","46099","2018 Week 02 ending January 13, 2018","2018/02",33,Not Applicable,Not Applicable
,"Minnehaha County, SD","46099","2018 Week 03 ending January 20, 2018","2018/03",23,Not Applicable,Not Applicable
,"Minnehaha County, SD","46099","2018 Week 04 ending January 27, 2018","2018/04",37,Not Applicable,Not Applicable
,"Minnehaha County, SD","46099","2018 Week 05 ending February 03, 2018","2018/05",23,Not Applicable,Not Applicable
,"Minnehaha County, SD","46099","2018 Week 06 ending February 10, 2018","2018/06",24,Not Applicable,Not Applicable
,"Minnehaha County, SD","46099","2018 Week 07 ending February 17, 2018","2018/07",25,Not Applicable,Not Applicable
,"Minnehaha County, SD","46099","2018 Week 08 ending February 24, 2018","2018/08",42,Not Applicable,Not Applicable
,"Minnehaha County, SD","46099","2018 Week 09 ending March 03, 2018","2018/09",29,Not Applicable,Not Applicable
,"Minnehaha County, SD","46099","2018 Week 10 ending March 10, 2018","2018/10",32,Not Applicable,Not Applicable
,"Minnehaha County, SD","46099","2018 Week 11 ending March 17, 2018","2018/11",30,Not Applicable,Not Applicable
,"Minnehaha County, SD","46099","2018 Week 12 ending March 24, 2018","2018/12",29,Not Applicable,Not Applicable
,"Minnehaha County, SD","46099","2018 Week 13 ending March 31, 2018","2018/13",37,Not Applicable,Not Applicable
,"Minnehaha County, SD","46099","2018 Week 14 ending April 07, 2018","2018/14",25,Not Applicable,Not Applicable
,"Minnehaha County, SD","46099","2018 Week 15 ending April 14, 2018","2018/15",33,Not Applicable,Not Applicable
,"Minnehaha County, SD","46099","2018 Week 16 ending April 21, 2018","2018/16",31,Not Applicable,Not Applicable
,"Minnehaha County, SD","46099","2018 Week 17 ending April 28, 2018","2018/17",21,Not Applicable,Not Applicable
,"Minnehaha County, SD","46099","2018 Week 18 ending May 05, 2018","2018/18",24,Not Applicable,Not Applicable
,"Minnehaha County, SD","46099","2018 Week 19 ending May 12, 2018","2018/19",27,Not Applicable,Not Applicable
,"Minnehaha County, SD","46099","2018 Week 20 ending May 19, 2018","2018/20",26,Not Applicable,Not Applicable
,"Minnehaha County, SD","46099","2018 Week 21 ending May 26, 2018","2018/21",28,Not Applicable,Not Applicable
,"Minnehaha County, SD","46099","2018 Week 22 ending June 02, 2018","2018/22",24,Not Applicable,Not Applicable
,"Minnehaha County, SD","46099","2018 Week 23 ending June 09, 2018","2018/23",32,Not Applicable,Not Applicable
,"Minnehaha County, SD","46099","2018 Week 24 ending June 16, 2018","2018/24",26,Not Applicable,Not Applicable
,"Minnehaha County, SD","46099","2018 Week 25 ending June 23, 2018","2018/25",25,Not Applicable,Not Applicable
